TimeStamp,ps_idx,Capacity,Occupancy,Occupancy_Rate,Longitude,Latitude,Date,DayOfWeek,isWeekend,Time,Hour,Minute
2016-12-11 15:00:00,21,2803.0,615.0,21.9408,-1.896338,52.484862,2016-12-11,6,True,15:00,15,0
2016-12-11 15:30:00,21,2803.0,614.0,21.9051,-1.896338,52.484862,2016-12-11,6,True,15:30,15,30
2016-12-11 16:00:00,21,2803.0,608.0,21.691,-1.896338,52.484862,2016-12-11,6,True,16:00,16,0
2016-12-11 16:30:00,21,2803.0,613.0,21.8694,-1.896338,52.484862,2016-12-11,6,True,16:30,16,30
2016-12-12 08:00:00,21,2803.0,219.0,7.8131,-1.896338,52.484862,2016-12-12,0,False,08:00,8,0
2016-12-12 08:30:00,21,2803.0,275.0,9.8109,-1.896338,52.484862,2016-12-12,0,False,08:30,8,30
2016-12-12 09:00:00,21,2803.0,350.0,12.4866,-1.896338,52.484862,2016-12-12,0,False,09:00,9,0
2016-12-12 09:30:00,21,2803.0,383.0,13.6639,-1.896338,52.484862,2016-12-12,0,False,09:30,9,30
2016-12-12 10:00:00,21,2803.0,463.0,16.518,-1.896338,52.484862,2016-12-12,0,False,10:00,10,0
2016-12-12 10:30:00,21,2803.0,513.0,18.3018,-1.896338,52.484862,2016-12-12,0,False,10:30,10,30
2016-12-12 11:00:00,21,2803.0,562.0,20.0499,-1.896338,52.484862,2016-12-12,0,False,11:00,11,0
2016-12-12 11:30:00,21,2803.0,599.0,21.37,-1.896338,52.484862,2016-12-12,0,False,11:30,11,30
2016-12-12 12:00:00,21,2803.0,614.0,21.9051,-1.896338,52.484862,2016-12-12,0,False,12:00,12,0
2016-12-12 12:30:00,21,2803.0,612.0,21.8337,-1.896338,52.484862,2016-12-12,0,False,12:30,12,30
2016-12-12 13:00:00,21,2803.0,615.0,21.9408,-1.896338,52.484862,2016-12-12,0,False,13:00,13,0
2016-12-12 13:30:00,21,2803.0,614.0,21.9051,-1.896338,52.484862,2016-12-12,0,False,13:30,13,30
2016-12-12 14:00:00,21,2803.0,610.0,21.7624,-1.896338,52.484862,2016-12-12,0,False,14:00,14,0
2016-12-12 14:30:00,21,2803.0,606.0,21.6197,-1.896338,52.484862,2016-12-12,0,False,14:30,14,30
2016-12-12 15:00:00,21,2803.0,585.0,20.8705,-1.896338,52.484862,2016-12-12,0,False,15:00,15,0
2016-12-12 15:30:00,21,2803.0,566.0,20.1927,-1.896338,52.484862,2016-12-12,0,False,15:30,15,30
2016-12-12 16:00:00,21,2803.0,529.0,18.8726,-1.896338,52.484862,2016-12-12,0,False,16:00,16,0
2016-12-12 16:30:00,21,2803.0,484.0,17.2672,-1.896338,52.484862,2016-12-12,0,False,16:30,16,30
2016-12-13 08:00:00,21,2803.0,260.0,9.2758,-1.896338,52.484862,2016-12-13,1,False,08:00,8,0
2016-12-13 08:30:00,21,2803.0,305.0,10.8812,-1.896338,52.484862,2016-12-13,1,False,08:30,8,30
2016-12-13 09:00:00,21,2803.0,393.0,14.0207,-1.896338,52.484862,2016-12-13,1,False,09:00,9,0
2016-12-13 09:30:00,21,2803.0,447.0,15.9472,-1.896338,52.484862,2016-12-13,1,False,09:30,9,30
2016-12-13 10:00:00,21,2803.0,505.0,18.0164,-1.896338,52.484862,2016-12-13,1,False,10:00,10,0
2016-12-13 10:30:00,21,2803.0,542.0,19.3364,-1.896338,52.484862,2016-12-13,1,False,10:30,10,30
2016-12-13 11:00:00,21,2803.0,581.0,20.7278,-1.896338,52.484862,2016-12-13,1,False,11:00,11,0
2016-12-13 11:30:00,21,2803.0,608.0,21.691,-1.896338,52.484862,2016-12-13,1,False,11:30,11,30
2016-12-13 12:00:00,21,2803.0,607.0,21.6554,-1.896338,52.484862,2016-12-13,1,False,12:00,12,0
2016-12-13 12:30:00,21,2803.0,626.0,22.3332,-1.896338,52.484862,2016-12-13,1,False,12:30,12,30
2016-12-13 13:00:00,21,2803.0,627.0,22.3689,-1.896338,52.484862,2016-12-13,1,False,13:00,13,0
2016-12-13 13:30:00,21,2803.0,624.0,22.2619,-1.896338,52.484862,2016-12-13,1,False,13:30,13,30
2016-12-13 14:00:00,21,2803.0,624.0,22.2619,-1.896338,52.484862,2016-12-13,1,False,14:00,14,0
2016-12-13 14:30:00,21,2803.0,590.0,21.0489,-1.896338,52.484862,2016-12-13,1,False,14:30,14,30
2016-12-13 15:00:00,21,2803.0,552.0,19.6932,-1.896338,52.484862,2016-12-13,1,False,15:00,15,0
2016-12-13 15:30:00,21,2803.0,521.0,18.5872,-1.896338,52.484862,2016-12-13,1,False,15:30,15,30
2016-12-13 16:00:00,21,2803.0,485.0,17.3029,-1.896338,52.484862,2016-12-13,1,False,16:00,16,0
2016-12-13 16:30:00,21,2803.0,455.0,16.2326,-1.896338,52.484862,2016-12-13,1,False,16:30,16,30
2016-12-14 08:00:00,21,2803.0,287.0,10.239,-1.896338,52.484862,2016-12-14,2,False,08:00,8,0
2016-12-14 08:30:00,21,2803.0,392.0,13.985,-1.896338,52.484862,2016-12-14,2,False,08:30,8,30
2016-12-14 09:00:00,21,2803.0,440.0,15.6975,-1.896338,52.484862,2016-12-14,2,False,09:00,9,0
2016-12-14 09:30:00,21,2803.0,502.0,17.9094,-1.896338,52.484862,2016-12-14,2,False,09:30,9,30
2016-12-14 10:00:00,21,2803.0,577.0,20.5851,-1.896338,52.484862,2016-12-14,2,False,10:00,10,0
2016-12-14 10:30:00,21,2803.0,623.0,22.2262,-1.896338,52.484862,2016-12-14,2,False,10:30,10,30
2016-12-14 11:00:00,21,2803.0,638.0,22.7613,-1.896338,52.484862,2016-12-14,2,False,11:00,11,0
2016-12-14 11:30:00,21,2803.0,638.0,22.7613,-1.896338,52.484862,2016-12-14,2,False,11:30,11,30
2016-12-14 12:00:00,21,2803.0,643.0,22.9397,-1.896338,52.484862,2016-12-14,2,False,12:00,12,0
2016-12-14 12:30:00,21,2803.0,635.0,22.6543,-1.896338,52.484862,2016-12-14,2,False,12:30,12,30
2016-12-14 13:00:00,21,2803.0,636.0,22.69,-1.896338,52.484862,2016-12-14,2,False,13:00,13,0
2016-12-14 13:30:00,21,2803.0,632.0,22.5473,-1.896338,52.484862,2016-12-14,2,False,13:30,13,30
2016-12-14 14:00:00,21,2803.0,631.0,22.5116,-1.896338,52.484862,2016-12-14,2,False,14:00,14,0
2016-12-14 14:30:00,21,2803.0,618.0,22.0478,-1.896338,52.484862,2016-12-14,2,False,14:30,14,30
2016-12-14 15:00:00,21,2803.0,605.0,21.584,-1.896338,52.484862,2016-12-14,2,False,15:00,15,0
2016-12-14 15:30:00,21,2803.0,584.0,20.8348,-1.896338,52.484862,2016-12-14,2,False,15:30,15,30
2016-12-14 16:00:00,21,2803.0,554.0,19.7645,-1.896338,52.484862,2016-12-14,2,False,16:00,16,0
2016-12-14 16:30:00,21,2803.0,510.0,18.1948,-1.896338,52.484862,2016-12-14,2,False,16:30,16,30
2016-12-15 08:00:00,21,2803.0,220.0,7.8487,-1.896338,52.484862,2016-12-15,3,False,08:00,8,0
2016-12-15 08:30:00,21,2803.0,302.0,10.7742,-1.896338,52.484862,2016-12-15,3,False,08:30,8,30
2016-12-15 09:00:00,21,2803.0,378.0,13.4856,-1.896338,52.484862,2016-12-15,3,False,09:00,9,0
2016-12-15 09:30:00,21,2803.0,430.0,15.3407,-1.896338,52.484862,2016-12-15,3,False,09:30,9,30
2016-12-15 10:00:00,21,2803.0,480.0,17.1245,-1.896338,52.484862,2016-12-15,3,False,10:00,10,0
2016-12-15 10:30:00,21,2803.0,533.0,19.0153,-1.896338,52.484862,2016-12-15,3,False,10:30,10,30
2016-12-15 11:00:00,21,2803.0,595.0,21.2273,-1.896338,52.484862,2016-12-15,3,False,11:00,11,0
2016-12-15 11:30:00,21,2803.0,628.0,22.4046,-1.896338,52.484862,2016-12-15,3,False,11:30,11,30
2016-12-15 12:00:00,21,2803.0,667.0,23.7959,-1.896338,52.484862,2016-12-15,3,False,12:00,12,0
2016-12-15 12:30:00,21,2803.0,669.0,23.8673,-1.896338,52.484862,2016-12-15,3,False,12:30,12,30
2016-12-15 13:00:00,21,2803.0,683.0,24.3667,-1.896338,52.484862,2016-12-15,3,False,13:00,13,0
2016-12-15 13:30:00,21,2803.0,676.0,24.117,-1.896338,52.484862,2016-12-15,3,False,13:30,13,30
2016-12-15 14:00:00,21,2803.0,676.0,24.117,-1.896338,52.484862,2016-12-15,3,False,14:00,14,0
2016-12-15 14:30:00,21,2803.0,670.0,23.903,-1.896338,52.484862,2016-12-15,3,False,14:30,14,30
2016-12-15 15:00:00,21,2803.0,665.0,23.7246,-1.896338,52.484862,2016-12-15,3,False,15:00,15,0
2016-12-15 15:30:00,21,2803.0,660.0,23.5462,-1.896338,52.484862,2016-12-15,3,False,15:30,15,30
2016-12-15 16:00:00,21,2803.0,666.0,23.7603,-1.896338,52.484862,2016-12-15,3,False,16:00,16,0
2016-12-15 16:30:00,21,2803.0,663.0,23.6532,-1.896338,52.484862,2016-12-15,3,False,16:30,16,30
2016-12-16 08:00:00,21,2803.0,218.0,7.7774,-1.896338,52.484862,2016-12-16,4,False,08:00,8,0
2016-12-16 08:30:00,21,2803.0,266.0,9.4898,-1.896338,52.484862,2016-12-16,4,False,08:30,8,30
2016-12-16 09:00:00,21,2803.0,316.0,11.2736,-1.896338,52.484862,2016-12-16,4,False,09:00,9,0
2016-12-16 09:30:00,21,2803.0,362.0,12.9147,-1.896338,52.484862,2016-12-16,4,False,09:30,9,30
2016-12-16 10:00:00,21,2803.0,410.0,14.6272,-1.896338,52.484862,2016-12-16,4,False,10:00,10,0
2016-12-16 10:30:00,21,2803.0,455.0,16.2326,-1.896338,52.484862,2016-12-16,4,False,10:30,10,30
2016-12-16 11:00:00,21,2803.0,484.0,17.2672,-1.896338,52.484862,2016-12-16,4,False,11:00,11,0
2016-12-16 11:30:00,21,2803.0,505.0,18.0164,-1.896338,52.484862,2016-12-16,4,False,11:30,11,30
2016-12-16 12:00:00,21,2803.0,531.0,18.944,-1.896338,52.484862,2016-12-16,4,False,12:00,12,0
2016-12-16 12:30:00,21,2803.0,545.0,19.4435,-1.896338,52.484862,2016-12-16,4,False,12:30,12,30
2016-12-16 13:00:00,21,2803.0,542.0,19.3364,-1.896338,52.484862,2016-12-16,4,False,13:00,13,0
2016-12-16 13:30:00,21,2803.0,547.0,19.5148,-1.896338,52.484862,2016-12-16,4,False,13:30,13,30
2016-12-16 14:00:00,21,2803.0,550.0,19.6218,-1.896338,52.484862,2016-12-16,4,False,14:00,14,0
2016-12-16 14:30:00,21,2803.0,548.0,19.5505,-1.896338,52.484862,2016-12-16,4,False,14:30,14,30
2016-12-16 15:00:00,21,2803.0,558.0,19.9072,-1.896338,52.484862,2016-12-16,4,False,15:00,15,0
2016-12-16 15:30:00,21,2803.0,550.0,19.6218,-1.896338,52.484862,2016-12-16,4,False,15:30,15,30
2016-12-16 16:00:00,21,2803.0,553.0,19.7289,-1.896338,52.484862,2016-12-16,4,False,16:00,16,0
2016-12-16 16:30:00,21,2803.0,550.0,19.6218,-1.896338,52.484862,2016-12-16,4,False,16:30,16,30
2016-12-17 08:00:00,21,2803.0,1000.0,35.6761,-1.896338,52.484862,2016-12-17,5,True,08:00,8,0
2016-12-17 08:30:00,21,2803.0,1010.0,36.0328,-1.896338,52.484862,2016-12-17,5,True,08:30,8,30
2016-12-17 09:00:00,21,2803.0,1043.0,37.2101,-1.896338,52.484862,2016-12-17,5,True,09:00,9,0
2016-12-17 09:30:00,21,2803.0,1095.0,39.0653,-1.896338,52.484862,2016-12-17,5,True,09:30,9,30
2016-12-17 10:00:00,21,2803.0,1151.0,41.0631,-1.896338,52.484862,2016-12-17,5,True,10:00,10,0
2016-12-17 10:30:00,21,2803.0,1165.0,41.5626,-1.896338,52.484862,2016-12-17,5,True,10:30,10,30
2016-12-17 11:00:00,21,2803.0,1184.0,42.2405,-1.896338,52.484862,2016-12-17,5,True,11:00,11,0
2016-12-17 11:30:00,21,2803.0,1193.0,42.5615,-1.896338,52.484862,2016-12-17,5,True,11:30,11,30
2016-12-17 12:00:00,21,2803.0,1219.0,43.4891,-1.896338,52.484862,2016-12-17,5,True,12:00,12,0
2016-12-17 12:30:00,21,2803.0,1258.0,44.8805,-1.896338,52.484862,2016-12-17,5,True,12:30,12,30
2016-12-17 13:00:00,21,2803.0,1272.0,45.38,-1.896338,52.484862,2016-12-17,5,True,13:00,13,0
2016-12-17 13:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-17,5,True,13:30,13,30
2016-12-17 14:00:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-17,5,True,14:00,14,0
2016-12-17 14:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-17,5,True,14:30,14,30
2016-12-17 15:00:00,21,2803.0,1278.0,45.594,-1.896338,52.484862,2016-12-17,5,True,15:00,15,0
2016-12-17 15:30:00,21,2803.0,1275.0,45.487,-1.896338,52.484862,2016-12-17,5,True,15:30,15,30
2016-12-17 16:00:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-17,5,True,16:00,16,0
2016-12-17 16:30:00,21,2803.0,1276.0,45.5227,-1.896338,52.484862,2016-12-17,5,True,16:30,16,30
2016-12-18 08:00:00,21,2803.0,1021.0,36.4253,-1.896338,52.484862,2016-12-18,6,True,08:00,8,0
2016-12-18 08:30:00,21,2803.0,1025.0,36.568,-1.896338,52.484862,2016-12-18,6,True,08:30,8,30
2016-12-18 09:00:00,21,2803.0,1032.0,36.8177,-1.896338,52.484862,2016-12-18,6,True,09:00,9,0
2016-12-18 09:30:00,21,2803.0,1048.0,37.3885,-1.896338,52.484862,2016-12-18,6,True,09:30,9,30
2016-12-18 10:00:00,21,2803.0,1090.0,38.8869,-1.896338,52.484862,2016-12-18,6,True,10:00,10,0
2016-12-18 10:30:00,21,2803.0,1144.0,40.8134,-1.896338,52.484862,2016-12-18,6,True,10:30,10,30
2016-12-18 11:00:00,21,2803.0,1221.0,43.5605,-1.896338,52.484862,2016-12-18,6,True,11:00,11,0
2016-12-18 11:30:00,21,2803.0,1261.0,44.9875,-1.896338,52.484862,2016-12-18,6,True,11:30,11,30
2016-12-18 12:00:00,21,2803.0,1278.0,45.594,-1.896338,52.484862,2016-12-18,6,True,12:00,12,0
2016-12-18 12:30:00,21,2803.0,1278.0,45.594,-1.896338,52.484862,2016-12-18,6,True,12:30,12,30
2016-12-18 13:00:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,13:00,13,0
2016-12-18 13:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,13:30,13,30
2016-12-18 14:00:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,14:00,14,0
2016-12-18 14:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,14:30,14,30
2016-12-18 15:00:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,15:00,15,0
2016-12-18 15:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-18,6,True,15:30,15,30
2016-12-18 16:00:00,21,2803.0,1263.0,45.0589,-1.896338,52.484862,2016-12-18,6,True,16:00,16,0
2016-12-18 16:30:00,21,2803.0,1240.0,44.2383,-1.896338,52.484862,2016-12-18,6,True,16:30,16,30
2016-12-19 08:00:00,21,2803.0,1013.0,36.1399,-1.896338,52.484862,2016-12-19,0,False,08:00,8,0
2016-12-19 08:30:00,21,2803.0,1025.0,36.568,-1.896338,52.484862,2016-12-19,0,False,08:30,8,30
2016-12-19 09:00:00,21,2803.0,1059.0,37.7809,-1.896338,52.484862,2016-12-19,0,False,09:00,9,0
2016-12-19 09:30:00,21,2803.0,1104.0,39.3864,-1.896338,52.484862,2016-12-19,0,False,09:30,9,30
2016-12-19 10:00:00,21,2803.0,1140.0,40.6707,-1.896338,52.484862,2016-12-19,0,False,10:00,10,0
2016-12-19 10:30:00,21,2803.0,1189.0,42.4188,-1.896338,52.484862,2016-12-19,0,False,10:30,10,30
2016-12-19 11:00:00,21,2803.0,1230.0,43.8816,-1.896338,52.484862,2016-12-19,0,False,11:00,11,0
2016-12-19 11:30:00,21,2803.0,1269.0,45.2729,-1.896338,52.484862,2016-12-19,0,False,11:30,11,30
2016-12-19 12:00:00,21,2803.0,1270.0,45.3086,-1.896338,52.484862,2016-12-19,0,False,12:00,12,0
2016-12-19 12:30:00,21,2803.0,1272.0,45.38,-1.896338,52.484862,2016-12-19,0,False,12:30,12,30
2016-12-19 13:00:00,21,2803.0,1272.0,45.38,-1.896338,52.484862,2016-12-19,0,False,13:00,13,0
2016-12-19 13:30:00,21,2803.0,1274.0,45.4513,-1.896338,52.484862,2016-12-19,0,False,13:30,13,30
2016-12-19 14:00:00,21,2803.0,1274.0,45.4513,-1.896338,52.484862,2016-12-19,0,False,14:00,14,0
2016-12-19 14:30:00,21,2803.0,1276.0,45.5227,-1.896338,52.484862,2016-12-19,0,False,14:30,14,30
2016-12-19 15:00:00,21,2803.0,1274.0,45.4513,-1.896338,52.484862,2016-12-19,0,False,15:00,15,0
2016-12-19 15:30:00,21,2803.0,1277.0,45.5583,-1.896338,52.484862,2016-12-19,0,False,15:30,15,30
2016-12-19 16:00:00,21,2803.0,1267.0,45.2016,-1.896338,52.484862,2016-12-19,0,False,16:00,16,0
2016-12-19 16:30:00,21,2803.0,1262.0,45.0232,-1.896338,52.484862,2016-12-19,0,False,16:30,16,30
2016-10-04 08:00:00,22,4675.0,804.0,17.1979,-1.743507,52.452382,2016-10-04,1,False,08:00,8,0
2016-10-04 08:30:00,22,4675.0,911.0,19.4866,-1.743507,52.452382,2016-10-04,1,False,08:30,8,30
2016-10-04 09:00:00,22,4675.0,1065.0,22.7807,-1.743507,52.452382,2016-10-04,1,False,09:00,9,0
2016-10-04 09:30:00,22,4675.0,1236.0,26.4385,-1.743507,52.452382,2016-10-04,1,False,09:30,9,30
2016-10-04 10:00:00,22,4675.0,1503.0,32.1497,-1.743507,52.452382,2016-10-04,1,False,10:00,10,0
2016-10-04 10:30:00,22,4675.0,1751.0,37.4545,-1.743507,52.452382,2016-10-04,1,False,10:30,10,30
2016-10-04 11:00:00,22,4675.0,2058.0,44.0214,-1.743507,52.452382,2016-10-04,1,False,11:00,11,0
2016-10-04 11:30:00,22,4675.0,2237.0,47.8503,-1.743507,52.452382,2016-10-04,1,False,11:30,11,30
2016-10-04 12:00:00,22,4675.0,2275.0,48.6631,-1.743507,52.452382,2016-10-04,1,False,12:00,12,0
2016-10-04 12:30:00,22,4675.0,2596.0,55.5294,-1.743507,52.452382,2016-10-04,1,False,12:30,12,30
2016-10-04 13:00:00,22,4675.0,2675.0,57.2193,-1.743507,52.452382,2016-10-04,1,False,13:00,13,0
2016-10-04 13:30:00,22,4675.0,2682.0,57.369,-1.743507,52.452382,2016-10-04,1,False,13:30,13,30
2016-10-04 14:00:00,22,4675.0,2661.0,56.9198,-1.743507,52.452382,2016-10-04,1,False,14:00,14,0
2016-10-04 14:30:00,22,4675.0,2522.0,53.9465,-1.743507,52.452382,2016-10-04,1,False,14:30,14,30
2016-10-04 15:00:00,22,4675.0,2364.0,50.5668,-1.743507,52.452382,2016-10-04,1,False,15:00,15,0
2016-10-04 15:30:00,22,4675.0,2186.0,46.7594,-1.743507,52.452382,2016-10-04,1,False,15:30,15,30
2016-10-04 16:00:00,22,4675.0,1976.0,42.2674,-1.743507,52.452382,2016-10-04,1,False,16:00,16,0
2016-10-04 16:30:00,22,4675.0,1845.0,39.4652,-1.743507,52.452382,2016-10-04,1,False,16:30,16,30
2016-10-05 08:00:00,22,4675.0,775.0,16.5775,-1.743507,52.452382,2016-10-05,2,False,08:00,8,0
2016-10-05 08:30:00,22,4675.0,848.0,18.139,-1.743507,52.452382,2016-10-05,2,False,08:30,8,30
2016-10-05 09:00:00,22,4675.0,938.0,20.0642,-1.743507,52.452382,2016-10-05,2,False,09:00,9,0
2016-10-05 09:30:00,22,4675.0,1034.0,22.1176,-1.743507,52.452382,2016-10-05,2,False,09:30,9,30
2016-10-05 10:00:00,22,4675.0,1136.0,24.2995,-1.743507,52.452382,2016-10-05,2,False,10:00,10,0
2016-10-05 10:30:00,22,4675.0,1202.0,25.7112,-1.743507,52.452382,2016-10-05,2,False,10:30,10,30
2016-10-05 11:00:00,22,4675.0,1272.0,27.2086,-1.743507,52.452382,2016-10-05,2,False,11:00,11,0
2016-10-05 11:30:00,22,4675.0,1296.0,27.7219,-1.743507,52.452382,2016-10-05,2,False,11:30,11,30
2016-10-05 12:00:00,22,4675.0,1322.0,28.2781,-1.743507,52.452382,2016-10-05,2,False,12:00,12,0
2016-10-05 12:30:00,22,4675.0,1336.0,28.5775,-1.743507,52.452382,2016-10-05,2,False,12:30,12,30
2016-10-05 13:00:00,22,4675.0,1347.0,28.8128,-1.743507,52.452382,2016-10-05,2,False,13:00,13,0
2016-10-05 13:30:00,22,4675.0,1317.0,28.1711,-1.743507,52.452382,2016-10-05,2,False,13:30,13,30
2016-10-05 14:00:00,22,4675.0,1308.0,27.9786,-1.743507,52.452382,2016-10-05,2,False,14:00,14,0
2016-10-05 14:30:00,22,4675.0,1278.0,27.3369,-1.743507,52.452382,2016-10-05,2,False,14:30,14,30
2016-10-05 15:00:00,22,4675.0,1229.0,26.2888,-1.743507,52.452382,2016-10-05,2,False,15:00,15,0
2016-10-05 15:30:00,22,4675.0,1157.0,24.7487,-1.743507,52.452382,2016-10-05,2,False,15:30,15,30
2016-10-05 16:00:00,22,4675.0,1114.0,23.8289,-1.743507,52.452382,2016-10-05,2,False,16:00,16,0
2016-10-05 16:30:00,22,4675.0,1036.0,22.1604,-1.743507,52.452382,2016-10-05,2,False,16:30,16,30
2016-10-06 08:00:00,22,4675.0,862.0,18.4385,-1.743507,52.452382,2016-10-06,3,False,08:00,8,0
2016-10-06 08:30:00,22,4675.0,920.0,19.6791,-1.743507,52.452382,2016-10-06,3,False,08:30,8,30
2016-10-06 09:00:00,22,4675.0,983.0,21.0267,-1.743507,52.452382,2016-10-06,3,False,09:00,9,0
2016-10-06 09:30:00,22,4675.0,1063.0,22.738,-1.743507,52.452382,2016-10-06,3,False,09:30,9,30
2016-10-06 10:00:00,22,4675.0,1142.0,24.4278,-1.743507,52.452382,2016-10-06,3,False,10:00,10,0
2016-10-06 10:30:00,22,4675.0,1193.0,25.5187,-1.743507,52.452382,2016-10-06,3,False,10:30,10,30
2016-10-06 11:00:00,22,4675.0,1228.0,26.2674,-1.743507,52.452382,2016-10-06,3,False,11:00,11,0
2016-10-06 11:30:00,22,4675.0,1263.0,27.016,-1.743507,52.452382,2016-10-06,3,False,11:30,11,30
2016-10-06 12:00:00,22,4675.0,1293.0,27.6578,-1.743507,52.452382,2016-10-06,3,False,12:00,12,0
2016-10-06 12:30:00,22,4675.0,1314.0,28.107,-1.743507,52.452382,2016-10-06,3,False,12:30,12,30
2016-10-06 13:00:00,22,4675.0,1255.0,26.8449,-1.743507,52.452382,2016-10-06,3,False,13:00,13,0
2016-10-06 13:30:00,22,4675.0,1239.0,26.5027,-1.743507,52.452382,2016-10-06,3,False,13:30,13,30
2016-10-06 14:00:00,22,4675.0,1235.0,26.4171,-1.743507,52.452382,2016-10-06,3,False,14:00,14,0
2016-10-06 14:30:00,22,4675.0,1199.0,25.6471,-1.743507,52.452382,2016-10-06,3,False,14:30,14,30
2016-10-06 15:00:00,22,4675.0,1172.0,25.0695,-1.743507,52.452382,2016-10-06,3,False,15:00,15,0
2016-10-06 15:30:00,22,4675.0,1128.0,24.1283,-1.743507,52.452382,2016-10-06,3,False,15:30,15,30
2016-10-06 16:00:00,22,4675.0,1097.0,23.4652,-1.743507,52.452382,2016-10-06,3,False,16:00,16,0
2016-10-06 16:30:00,22,4675.0,1054.0,22.5455,-1.743507,52.452382,2016-10-06,3,False,16:30,16,30
2016-10-07 08:00:00,22,4675.0,908.0,19.4225,-1.743507,52.452382,2016-10-07,4,False,08:00,8,0
2016-10-07 08:30:00,22,4675.0,945.0,20.2139,-1.743507,52.452382,2016-10-07,4,False,08:30,8,30
2016-10-07 09:00:00,22,4675.0,1031.0,22.0535,-1.743507,52.452382,2016-10-07,4,False,09:00,9,0
2016-10-07 09:30:00,22,4675.0,1079.0,23.0802,-1.743507,52.452382,2016-10-07,4,False,09:30,9,30
2016-10-07 10:00:00,22,4675.0,1148.0,24.5561,-1.743507,52.452382,2016-10-07,4,False,10:00,10,0
2016-10-07 10:30:00,22,4675.0,1199.0,25.6471,-1.743507,52.452382,2016-10-07,4,False,10:30,10,30
2016-10-07 11:00:00,22,4675.0,1219.0,26.0749,-1.743507,52.452382,2016-10-07,4,False,11:00,11,0
2016-10-07 11:30:00,22,4675.0,1246.0,26.6524,-1.743507,52.452382,2016-10-07,4,False,11:30,11,30
2016-10-07 12:00:00,22,4675.0,1281.0,27.4011,-1.743507,52.452382,2016-10-07,4,False,12:00,12,0
2016-10-07 12:30:00,22,4675.0,1287.0,27.5294,-1.743507,52.452382,2016-10-07,4,False,12:30,12,30
2016-10-07 13:00:00,22,4675.0,1280.0,27.3797,-1.743507,52.452382,2016-10-07,4,False,13:00,13,0
2016-10-07 13:30:00,22,4675.0,1251.0,26.7594,-1.743507,52.452382,2016-10-07,4,False,13:30,13,30
2016-10-07 14:00:00,22,4675.0,1225.0,26.2032,-1.743507,52.452382,2016-10-07,4,False,14:00,14,0
2016-10-07 14:30:00,22,4675.0,1204.0,25.754,-1.743507,52.452382,2016-10-07,4,False,14:30,14,30
2016-10-07 15:00:00,22,4675.0,1162.0,24.8556,-1.743507,52.452382,2016-10-07,4,False,15:00,15,0
2016-10-07 15:30:00,22,4675.0,1131.0,24.1925,-1.743507,52.452382,2016-10-07,4,False,15:30,15,30
2016-10-07 16:00:00,22,4675.0,1066.0,22.8021,-1.743507,52.452382,2016-10-07,4,False,16:00,16,0
2016-10-07 16:30:00,22,4675.0,1050.0,22.4599,-1.743507,52.452382,2016-10-07,4,False,16:30,16,30
2016-10-08 08:00:00,22,4675.0,835.0,17.861,-1.743507,52.452382,2016-10-08,5,True,08:00,8,0
2016-10-08 08:30:00,22,4675.0,841.0,17.9893,-1.743507,52.452382,2016-10-08,5,True,08:30,8,30
2016-10-08 09:00:00,22,4675.0,865.0,18.5027,-1.743507,52.452382,2016-10-08,5,True,09:00,9,0
2016-10-08 09:30:00,22,4675.0,894.0,19.123,-1.743507,52.452382,2016-10-08,5,True,09:30,9,30
2016-10-08 10:00:00,22,4675.0,921.0,19.7005,-1.743507,52.452382,2016-10-08,5,True,10:00,10,0
2016-10-08 10:30:00,22,4675.0,932.0,19.9358,-1.743507,52.452382,2016-10-08,5,True,10:30,10,30
2016-10-08 11:00:00,22,4675.0,939.0,20.0856,-1.743507,52.452382,2016-10-08,5,True,11:00,11,0
2016-10-08 11:30:00,22,4675.0,954.0,20.4064,-1.743507,52.452382,2016-10-08,5,True,11:30,11,30
2016-10-08 12:00:00,22,4675.0,994.0,21.262,-1.743507,52.452382,2016-10-08,5,True,12:00,12,0
2016-10-08 12:30:00,22,4675.0,1034.0,22.1176,-1.743507,52.452382,2016-10-08,5,True,12:30,12,30
2016-10-08 13:00:00,22,4675.0,1100.0,23.5294,-1.743507,52.452382,2016-10-08,5,True,13:00,13,0
2016-10-08 13:30:00,22,4675.0,1127.0,24.107,-1.743507,52.452382,2016-10-08,5,True,13:30,13,30
2016-10-08 14:00:00,22,4675.0,1196.0,25.5829,-1.743507,52.452382,2016-10-08,5,True,14:00,14,0
2016-10-08 14:30:00,22,4675.0,1243.0,26.5882,-1.743507,52.452382,2016-10-08,5,True,14:30,14,30
